actor_update_margin_threshold,actor_update_support_mode,actor_update_topk,advantage_mean,behavior_temperature,checkpoint_path,checkpoint_sha256,clip_eps,config_key,config_key_label,config_path,count,delta_clip,delta_clip_coef,delta_l2_coef,delta_support_margin_threshold,delta_support_mode,delta_support_topk,entropy_coef,iteration,low_rank_flip_penalty_coef,low_rank_flip_topk,lr,negative_advantage_count,opponent_mode,outside_support_delta_mode,pilot_config_id,positive_advantage_count,ratio_mode,rerun_config_id,return_mean,rule_kl_coef,rule_score_scale,rule_score_scale_version,selected_prior_rank,source_config_id,support_policy_mode,teacher_confidence_gate,teacher_contract_version,teacher_entropy_max,teacher_margin_min,teacher_prior_agree_min,teacher_source,teacher_target_type,teacher_temperature,teacher_topk,teacher_version,terminal_reward_mean,topk_ranking_aux_coef,topk_ranking_aux_mode,topk_ranking_k,update_epochs,weak_margin_flip_penalty_coef,weak_margin_threshold,zero_advantage_count
0.75,all,3,-0.056113075284124576,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,103,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,50,rulebase,zero,0,53,tempered_current_logits,0,-0.3021368051616891,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,-0.2912621359223301,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,-0.06301110799898181,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,57,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,26,rulebase,zero,0,31,tempered_current_logits,0,-0.29357248832259264,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,-0.2631578947368421,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,-0.1879994233824172,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,53,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,29,rulebase,zero,0,24,tempered_current_logits,0,-0.44384352244296166,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,-0.4811320754716981,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,2.1933731213212013,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,86,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,5,rulebase,zero,0,81,tempered_current_logits,0,-0.6365883863249491,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,0.27906976744186046,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,1.8487637002880757,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,52,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,3,rulebase,zero,0,49,tempered_current_logits,0,-0.7543146082988152,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,0.19230769230769232,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,2.14581021325568,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,59,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,5,rulebase,zero,0,54,tempered_current_logits,0,-0.6592886902518191,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,0.3474576271186441,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,2.76894603164728,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,121,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.003,9,rulebase,zero,0,112,tempered_current_logits,0,-0.8453504034310333,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,0.6157024793388429,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,2.762188766719931,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,59,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.003,2,rulebase,zero,0,57,tempered_current_logits,0,-0.8288120506173473,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,0.5847457627118644,0.03,teacher-ce,3,8,0.0,0.75,0
0.75,all,3,2.5062287306288877,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,75,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.003,3,rulebase,zero,0,72,tempered_current_logits,0,-1.0963959471384683,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,0.34,0.03,teacher-ce,3,8,0.0,0.75,0
