advantage_max,advantage_mean,advantage_min,advantage_negative_rate,advantage_positive_rate,advantage_std,advantage_zero_rate,batch_size,behavior_temperature,checkpoint_path,checkpoint_sha256,clip_eps,config_key,config_key_label,config_path,delta_clip,delta_clip_coef,delta_l2_coef,entropy_coef,episodes,iteration,lr,max_grad_norm,mean_delta_needed_to_flip_top1,non_top1_positive_advantage_count,non_top1_selected_count,non_top1_selected_rate,opponent_mode,p10_delta_needed_to_flip_top1,p50_delta_needed_to_flip_top1,p90_delta_needed_to_flip_top1,pilot_config_id,positive_advantage_count,positive_advantage_non_top1_count,positive_advantage_top1_count,rank_coef,ratio_mode,rerun_config_id,return_max,return_mean,return_min,return_std,reward_max,reward_mean,reward_min,reward_nonzero_count,reward_std,rollout_seed,rule_kl_coef,rule_score_scale,rule_score_scale_values,rule_score_scale_version,sample_entropy_mean,seed_hash,seed_registry_id,selected_non_top1_positive_advantage_count,selected_prior_prob_mean,selected_prior_prob_p90,selected_prior_rank_histogram,selected_prior_rank_mean,selected_prior_top1_rate,source_config_id,tempered_post_update_approx_kl,tempered_post_update_clip_fraction,tempered_post_update_policy_loss,tempered_post_update_rule_kl,torch_sample_seed,untempered_post_batch_size,untempered_post_effective_margin_to_flip_mean,untempered_post_effective_margin_to_flip_p50,untempered_post_effective_margin_to_flip_p90,untempered_post_neural_delta_abs_max,untempered_post_neural_delta_abs_mean,untempered_post_rule_agreement,untempered_post_scaled_prior_margin_mean,untempered_post_scaled_prior_margin_p50,untempered_post_top1_action_changed_rate,untempered_post_update_approx_kl,untempered_post_update_clip_fraction,untempered_pre_batch_size,untempered_pre_effective_margin_to_flip_mean,untempered_pre_effective_margin_to_flip_p50,untempered_pre_effective_margin_to_flip_p90,untempered_pre_neural_delta_abs_max,untempered_pre_neural_delta_abs_mean,untempered_pre_rule_agreement,untempered_pre_scaled_prior_margin_mean,untempered_pre_scaled_prior_margin_p50,untempered_pre_top1_action_changed_rate,update_epochs,value_coef
1.4461708068847656,-0.15975189208984375,-1.3001586198806763,0.536036036036036,0.46396396396396394,0.8636471629142761,0.0,222,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,1.0,0.001,0.0,0.005,16,0,0.003,1.0,3.004621744155884,90,192,0.8648648648648649,rulebase,3.0,3.003999948501587,3.0099000930786133,0,103,90,13,0.0,tempered_current_logits,0,1.0,-0.40066447854042053,-1.5,0.8677446842193604,1.0,-0.036036036908626556,-1.5,16,0.3336375653743744,202604300000,0.005,0.25,[0.25],keqingrl_rule_score_scale_v1,0.0,b9e4928c53bdcc35,config=0:iter=0:base=202604300000:stride=1:count=16,90,0.11836499350799902,0.6473202705383301,"{""1"":30,""10"":24,""11"":17,""12"":7,""13"":4,""2"":23,""3"":18,""4"":13,""5"":18,""6"":15,""7"":17,""8"":18,""9"":18}",6.081081081081081,0.13513513513513514,93,0.00013857221347279847,0.0,-0.004652264062315226,0.5583759546279907,202604300000,222,0.7230268120765686,0.7274280786514282,0.7505733966827393,0.09465726464986801,0.033541228622198105,1.0,0.7500540018081665,0.75,0.0,0.001488967682234943,0.0,222,0.7500588297843933,0.7500288486480713,0.750234067440033,0.00020765431690961123,0.00011791622819146141,1.0,0.7500540018081665,0.75,0.0,4,0.0
2.515256404876709,0.598810076713562,-1.0377038717269897,0.3135593220338983,0.6864406779661016,0.9099741578102112,0.0,236,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,1.0,0.001,0.0,0.005,16,1,0.003,1.0,3.00453782081604,136,198,0.8389830508474576,rulebase,3.0,3.003999948501587,3.009000062942505,0,162,136,26,0.0,tempered_current_logits,0,1.0000001192092896,-0.31306424736976624,-1.5,0.7532686591148376,1.0,-0.008474576286971569,-1.5,16,0.28361356258392334,202604300016,0.005,0.25,[0.25],keqingrl_rule_score_scale_v1,0.0,c6cd44b27deeed78,config=0:iter=1:base=202604300016:stride=1:count=16,136,0.1318108900686947,0.6472995281219482,"{""1"":38,""10"":16,""11"":17,""12"":7,""13"":4,""14"":1,""2"":10,""3"":22,""4"":22,""5"":12,""6"":23,""7"":22,""8"":20,""9"":22}",6.012711864406779,0.16101694915254236,93,0.0008530987543053925,0.0,-0.007472754921764135,0.5525782108306885,202604300001,236,0.6568383574485779,0.6572284698486328,0.7539411783218384,0.35364940762519836,0.13670815527439117,1.0,0.75002121925354,0.75,0.0,0.0029308374505490065,0.012711863964796066,236,0.7230756878852844,0.7248899936676025,0.7486132383346558,0.09780978411436081,0.034395717084407806,1.0,0.75002121925354,0.75,0.0,4,0.0
2.2590696811676025,0.21662788093090057,-1.006467580795288,0.5329949238578681,0.467005076142132,0.8593337535858154,0.0,197,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,1.0,0.001,0.0,0.005,16,2,0.003,1.0,3.0048530101776123,76,171,0.868020304568528,rulebase,3.0,3.005000114440918,3.009999990463257,0,92,76,16,0.0,tempered_current_logits,0,1.0,-0.6499793529510498,-1.5,0.8036036491394043,1.0,-0.03807106614112854,-1.5,16,0.3223050534725189,202604300032,0.005,0.25,[0.25],keqingrl_rule_score_scale_v1,0.0,ba6bcbf6c8a041f9,config=0:iter=2:base=202604300032:stride=1:count=16,76,0.11383933002876147,0.6273238062858582,"{""1"":26,""10"":12,""11"":14,""12"":9,""13"":7,""14"":2,""2"":6,""3"":13,""4"":19,""5"":21,""6"":19,""7"":15,""8"":21,""9"":13}",6.411167512690355,0.1319796954314721,93,0.00088863680139184,0.0,-0.009694227948784828,0.5457663536071777,202604300002,197,0.7201488018035889,0.7253633141517639,0.7477844953536987,0.1500236988067627,0.08323407918214798,1.0,0.7500253915786743,0.75,0.0,0.002557564526796341,0.015228426083922386,197,0.6588745713233948,0.6599194407463074,0.7301961183547974,0.3131239116191864,0.12362232059240341,1.0,0.7500253915786743,0.75,0.0,4,0.0
1.442060947418213,-0.24279752373695374,-1.2634526491165161,0.6,0.4,0.9088402390480042,0.0,225,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,1.0,0.001,0.0,0.005,16,0,0.003,1.0,3.004204273223877,71,182,0.8088888888888889,rulebase,3.0,3.003000020980835,3.009999990463257,1,90,71,19,0.0,tempered_current_logits,0,1.0,-0.48786067962646484,-1.5,0.884895920753479,1.0,-0.05111110955476761,-1.5,16,0.3600137233734131,202604400000,0.01,0.25,[0.25],keqingrl_rule_score_scale_v1,0.0,b0e05dd13e5b1a98,config=1:iter=0:base=202604400000:stride=1:count=16,71,0.1510200138721201,0.6473823189735413,"{""1"":43,""10"":13,""11"":18,""12"":9,""13"":3,""2"":14,""3"":20,""4"":18,""5"":22,""6"":15,""7"":14,""8"":17,""9"":19}",5.702222222222222,0.19111111111111112,93,5.626809797831811e-05,0.0,-0.002705326769500971,0.553070068359375,202604400000,225,0.7255450487136841,0.7254250645637512,0.7423886656761169,0.053440265357494354,0.010356518439948559,1.0,0.7500343918800354,0.75,0.0,0.0017636044649407268,0.0,225,0.750028133392334,0.7499997019767761,0.7502061128616333,0.00021312458557076752,0.00011569094931473956,1.0,0.7500343918800354,0.75,0.0,4,0.0
1.5302040576934814,-0.10953199118375778,-1.3015377521514893,0.48258706467661694,0.5174129353233831,0.8660098314285278,0.0,201,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,1.0,0.001,0.0,0.005,16,1,0.003,1.0,3.004258871078491,85,163,0.8109452736318408,rulebase,3.0,3.003000020980835,3.009999990463257,1,104,85,19,0.0,tempered_current_logits,0,1.0,-0.33844509720802307,-1.5,0.8492358922958374,1.0,-0.03233831003308296,-1.5,16,0.3311355412006378,202604400016,0.01,0.25,[0.25],keqingrl_rule_score_scale_v1,0.0,99ea9fe8b1ae6394,config=1:iter=1:base=202604400016:stride=1:count=16,85,0.1499635997918708,0.6473823189735413,"{""1"":38,""10"":12,""11"":12,""12"":11,""13"":7,""2"":19,""3"":19,""4"":16,""5"":11,""6"":7,""7"":14,""8"":22,""9"":13}",5.7711442786069655,0.1890547263681592,93,0.005107820499688387,0.06965173780918121,-0.02205207198858261,0.5602566599845886,202604400001,201,0.5256272554397583,0.54259192943573,0.728911817073822,0.5094337463378906,0.11162639409303665,1.0,0.7500348687171936,0.75,0.0,0.009700039401650429,0.15422885119915009,201,0.7265158295631409,0.7282769083976746,0.7450308799743652,0.04812750220298767,0.010826071724295616,1.0,0.7500348687171936,0.75,0.0,4,0.0
1.8348348140716553,-0.008334674872457981,-1.2705297470092773,0.5111111111111111,0.4888888888888889,0.8902474045753479,0.0,225,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,1.0,0.001,0.0,0.005,16,2,0.003,1.0,3.0047779083251953,99,193,0.8577777777777778,rulebase,3.0,3.005000114440918,3.0095999240875244,1,110,99,11,0.0,tempered_current_logits,0,1.0,-0.443435400724411,-1.5,0.8532660007476807,1.0,-0.035555556416511536,-1.5,16,0.3314315974712372,202604400032,0.01,0.25,[0.25],keqingrl_rule_score_scale_v1,0.0,9778e7e6e2b03829,config=1:iter=2:base=202604400032:stride=1:count=16,99,0.12062283123532931,0.6275189518928528,"{""1"":32,""10"":20,""11"":16,""12"":8,""13"":4,""14"":1,""2"":12,""3"":20,""4"":19,""5"":9,""6"":19,""7"":21,""8"":18,""9"":26}",6.2844444444444445,0.14222222222222222,93,0.004370404407382011,0.0533333346247673,-0.015786586329340935,0.5770502090454102,202604400002,225,0.39169037342071533,0.4310920536518097,0.6625176668167114,0.6440125703811646,0.17284396290779114,0.8577777743339539,0.7500466704368591,0.75,0.14222222566604614,0.009719585999846458,0.15555556118488312,225,0.4970611333847046,0.5265213251113892,0.7134771943092346,0.5148046612739563,0.11396899819374084,1.0,0.7500466704368591,0.75,0.0,4,0.0
